"","ABCA3","AGR2","ALDH1A1","ANXA2","ANXA3","APOE","AQP1","ATP11A","C11orf88","C11orf96","C16orf89","C19orf33","C2","C4BPA","CACNA2D2","CAPS","CAV1","CAV2","CCL18","CFI","CHST9","CLDN18","CLDN3","CSF3R","CYBA","CYP4B1","DLC1","DMBT1","DNAJA4","DRAM1","EMP2","ETV1","FABP5","FAM183A","FGG","GPRC5A","GSTA1","HHIP","IGFBP2","IL32","KRT19","LAMP3","LMO7","LPCAT1","LRRK2","LTF","MARCKS","MCCC1","MFSD2A","MUC4","MYL9","NAPSA","NFIB","NNMT","NRGN","NTM","NUCB2","ODF2L","PEBP4","PERP","PGC","PIGR","PLA2G1B","PLAC8","PLPP2","RASGRF1","RTKN2","SCD","SCEL","SFTA2","SFTPA1","SFTPA2","SFTPC","SFTPD","SLC22A31","SLC39A8","SOX4","SPOCK2","TIMP3","TSPAN1","TSPAN13","VEGFA","WIF1","ZDHHC3","class"
"DMBT1",0.00546964275486012,0.0263399158339053,0.014733705088918,0.00868084841274755,0.00390219047545446,0.00923929430598737,0.00893451992297606,0.0138348596607428,0.000180395166361124,0.01068172505751,0.00504335835765667,0.0101418338404436,0.00870805280239559,0.00902206235431347,0.0297730148113795,0.00253583831386142,0.00468985401425828,0.00847111180684827,0.0144733545229795,0.0127669364905422,0.000269629462292692,0.0222360007383608,0.00964987267550247,0.0111836235648482,0.0078129283462239,0.00552543255997103,0.00764824244034909,0,0.00344545820191539,0.00562346941745222,0.00807968372059508,0.00985399035827584,0.00800663505182109,0.000298701028027543,0.00988875585889886,0.0102881189753443,0.00379203343011868,0.0181279736604178,0.000979670543646147,0.00829348353700632,0.0103224230866737,0.00489735423029724,0.00815999675793918,0.00170192581439482,0.00405790997981328,0.0243452570261063,0.00268704290114051,0.0117979135510471,0.0109998538917504,0.00406764017148681,0.00724229130123916,0.0016791396409193,0.010169781229406,0.0114088892169935,0.0178439784498806,0.00265588377998665,0.0102658103862979,0.0108521083582544,0.00571623682773885,0.0122368878341926,0.0194459047956421,0.00757454199004812,0.00749170303863044,0.0010672472804106,0.00521025864171857,0.0114107148630419,0.00115996117388194,0.00625522475815886,0.00474603529647758,0.00232586430464976,0.00179783847584212,0.00214063043610734,0.00265874251661889,0.00301849603634123,0.0103061920670929,0.0063749054050754,0.0101816701945557,0.000772532011739809,0.00604326743370586,0.00402425727831451,0.00742026814052796,0.0102875519913247,0.00592244521918975,0.0111851911849598,0.00948153213740758
"DNAJA4",0.000224303813558628,0.00174638780956115,0.00624601008187246,0.000813672731645941,0.00299636377160566,0.00146306678724127,0.00131824026979572,0.000726839565709551,0.0180972855271119,0.000359368116866778,0.0017317344179935,0.0020622828250063,0.000521921813942527,0.000906567289552244,0.000633771448597775,0.00718080416154981,0.000744728386910938,0.00131288899677206,0.00159516513241043,0.00278275480905466,0.0102756192036529,0.000620273731104215,0.00646193500304368,0.00137346112745072,0.0033290217673538,0.00190280645289633,0.000590892521588006,0.000556899180301727,0,0.00174995379263763,0.0023730013997342,0.000314936380272432,0.00204758033757392,0.014937056376515,0.000507692085301272,0.00301087943559773,0.0130066555450778,0.000115018023414371,0.008257856807991,0.00220778831658668,0.00537708283496213,0.000223301142534739,0.00188294246142693,0.000629922925522304,0.000352752664305541,0.000591778436147125,0.0033312765629399,0.0065414411017604,0.000166627607518155,0.0180114113081274,0.00445034368304157,0.000790984615641905,0.00747811482366643,0.000834254037737478,0.00144901818275192,0.00115023751832881,0.00230547018327496,0.0056253812435541,0.000846181761550946,0.00197526037615788,0.000848184517849829,0.00565672985519003,0.00114558647928846,0.00958587838825969,0.00291811261780637,0.00237711318331267,0.000473704167985805,0.00208166724741869,0.00255574519946234,0.00261346783048237,0.00132591898336004,0.000993692607771494,0.000858594645494795,0.000688817107632386,0.00113746332427899,0.00123908698096163,0.00404163883560143,0.00182607008470038,0.00223256234103911,0.00432263551926159,0.00310442071361025,0.00148584293104641,0.000754145376639645,0.00085171203560048,0.00122385097467168
"DRAM1",0.0198240636552361,0.00900395367869876,0.0117756532629582,0.0120056239929577,0.00586012407771887,0.00910745094148815,0.02272504051714,0.0302770223625528,0.000903596846897274,0.0227150753591892,0.00940923538196103,0.0107610089036879,0.0313516548685347,0.018024398153049,0.0119577697746924,0.00500942479500254,0.00687969279006245,0.00816374737310123,0.0081768461653626,0.0222425527167384,0.00128156162569465,0.014911782140012,0.011353966732757,0.0246107088945324,0.0106337346659409,0.00826572449714808,0.0170081551298605,0.0111896659535431,0.00808817966589356,0,0.0109315809334302,0.0181604917040446,0.0138570325308374,0.00195232563802194,0.0183020766777401,0.0111139478967671,0.00476341438410273,0.0243400545891266,0.002493924803133,0.0102594779387512,0.0152143913787971,0.0356821589585775,0.0101473292857927,0.0196405643540281,0.0241720567275329,0.0104651417219759,0.00461176360259457,0.0209200697260759,0.0208238099470654,0.00272647608078724,0.0106065573190929,0.0137940835600365,0.0222132432587663,0.0177150922674136,0.0171293447777643,0.00198584605334243,0.0175035537995505,0.0105498673611006,0.0100648025727864,0.0146960349690167,0.0129503087133697,0.00950855983207653,0.0303374870853523,0.00849601787633494,0.006847849708269,0.0171709965964801,0.00310082509078883,0.0228454586677612,0.00513883501288999,0.0042610416573859,0.00552465272227354,0.00655708608453368,0.00496637244084821,0.00795595938344775,0.0159394766152329,0.0114469544731491,0.0127461735837137,0.00095964569605556,0.00574328486827127,0.0065051175407003,0.0168519280450999,0.0113343357251682,0.0142441484231302,0.0127361709255698,0.00837956846155174
"EMP2",0.00453523133148886,0.0415839039557654,0.0145100557032631,0.0136754867222179,0.0281071493058721,0.0134598637106993,0.0101300736498345,0.0126085468918711,0.00185988058345457,0.00624507000063921,0.0258827197797096,0.0184081222147425,0.00885688351832025,0.00925764559198426,0.00996862529660298,0.00453204536975123,0.0610801036882095,0.023421054629657,0.0188266194718768,0.014032975708449,0.00687010961704814,0.0148901835136612,0.0149775156808497,0.00876359055107045,0.0122232258105068,0.00965008331355155,0.0132594119180482,0.0084334159133615,0.00919128443989018,0.00876334437327301,0,0.0190206123993792,0.0160803184483113,0.00135268356012336,0.00957522350177632,0.0308502820549751,0.00927047607635367,0.00531420549704858,0.00472343867746364,0.0235107073892335,0.0150517330720929,0.00746143678349918,0.0303711855482425,0.00522701848349924,0.0068001382455976,0.0155108370755576,0.0103789541844938,0.0147174448250157,0.00753121644374196,0.00784170506907552,0.0347948146428152,0.00325666901049218,0.0145547535559036,0.0199178787307583,0.00731405933639836,0.0643134458304631,0.0164969356847409,0.0128553966742336,0.00606518367588287,0.0122802764700384,0.00696159368938407,0.0096824955468967,0.00867610825834174,0.01043112909098,0.0071857844170298,0.013032832675912,0.0575744901754143,0.00596737062443478,0.0338940311919017,0.00732196845409058,0.00321281176601147,0.00604631553716801,0.00365322409094888,0.00396001447190045,0.0106454599431607,0.0125120196539948,0.00922671280031453,0.0571435770291639,0.0175449258519229,0.00624610669175087,0.015381255619344,0.0291569010611776,0.00667340587662742,0.017556630317351,0.0102214672371313
"ETV1",0.00414890663930768,0.00830844757307985,0.0102953053021577,0.012006049404548,0.00385413608435715,0.00939878048983206,0.00947034735660658,0.00753588783336518,6.65174059944517e-05,0.00787794267209778,0.00389499687731497,0.0093077501504439,0.0143881454965898,0.00484815904184747,0.0178058317482604,0.00253324298107246,0.00410935434200232,0.00604386272127109,0.00444410970562421,0.0139545968315307,6.73515906681975e-05,0.00719363108001613,0.0100984622697608,0.0137229910213981,0.0103206394147785,0.00497727666183584,0.00650853671063907,0.0121148399864558,0.00405687045841044,0.00911682095160697,0.00892215087527526,0,0.00762704318148635,0.000174542016151944,0.0104350603893807,0.00909395014715809,0.00789223596026997,0.0107205758264577,0.0015106155587465,0.00662514590266669,0.00918417393434979,0.0064330558749981,0.00961843023411343,0.00193167037676284,0.0100458751386723,0.00689787294431971,0.00361834126523331,0.0170154783104836,0.0232420339983395,0.00268901587003187,0.00772858033633051,0.00225857929288189,0.0141826351953268,0.00944676159554426,0.0125309604281113,0.0023784702451885,0.0115349403462305,0.00794774378865052,0.00800620548198097,0.00990573895877096,0.0101712377338861,0.00588501112745276,0.00909703685116084,0.000626346813986688,0.00320480010324939,0.0113471164430509,0.000981484105966569,0.00557574942711478,0.00719859984612519,0.00105399695115365,0.00186847539325919,0.00142557678954261,0.00156252383393973,0.00134656020386035,0.00920902751533855,0.00631917633901953,0.00891425232270674,0.000341109084361242,0.00455836199195562,0.00336425822065495,0.00977332182170844,0.00860705972123459,0.00929760513275184,0.00681526672284436,0.00238090564650427
"FABP5",0.00616481251620734,0.0135231828388594,0.0182841006861375,0.0163858079298387,0.00694354910483278,0.0132547650013551,0.0199392573057339,0.0149792642078822,0.00351779395692568,0.00800026823502998,0.0144165280529889,0.0149136471094716,0.00849515109911518,0.00517536950319963,0.0106512798684352,0.00575849152018693,0.00605077220183058,0.00909173035995941,0.0138324358298581,0.015442238923526,0.00437730778047956,0.0178297074389924,0.0146549777961846,0.0112483034619291,0.013814048563063,0.0133423535634376,0.0127974336438853,0.0132950589097842,0.0104821434090076,0.0145358352308241,0.0185676374897136,0.0155891742384753,0,0.0025444640710317,0.0117447294685602,0.0132864182508061,0.00645192449661975,0.0128220303663804,0.00413869265418841,0.0124264551408735,0.0122313676223954,0.00955624442571181,0.0109903066959422,0.00359957568067264,0.010744136063499,0.010731718878716,0.00672428578654683,0.024312032553416,0.00747040413150008,0.00539266815647145,0.00969311072718327,0.0030299391900934,0.0124775045423393,0.00855289104221488,0.0111114612146471,0.00482150565796748,0.0112188299512035,0.0121243344926632,0.0121232730051289,0.011476287569671,0.00795797407986823,0.0160399010994245,0.029476193550705,0.00227630597297067,0.00602785141539064,0.0129542241526086,0.00299699821676763,0.0142380862823248,0.0107811632649596,0.00710350667793812,0.00397271674304242,0.00669815292533007,0.00631388534593413,0.00354822163761006,0.0102944171637157,0.00796038262595686,0.0162376087339187,0.002294768171677,0.0124386885650406,0.0102882529393887,0.0148004515476311,0.0122786634902458,0.0118845892113486,0.0106632312786214,0.0203217453795686
"FAM183A",0.000337164852155956,0.00258574469771306,0.0042592980559383,0.00123305554147866,0.00368248830024985,0.0014193824806857,0.00173735955650222,0.00209283211013017,0.17332646196358,8.29267277706872e-05,0.00159797375211643,0.00100174811032134,0.00197189586262446,0.00185228578993331,1.84034642625354e-05,0.11361895905225,0.000594896829758895,0.00100344242809663,0.000270827959586366,0.000224530363598188,0.0781004981113415,0.00158144215502421,0.0202146014439543,0.00113619718879423,0.00235584065107441,0.00195076146762624,0.000825401379715494,0.000114549125983455,0.0541283983407026,0.0001338382297431,0.00105835559282953,2.37580237637427e-05,0.00202316137091788,0,5.0988933231765e-05,0.0105675819761232,0.00981233998756429,5.72973851984537e-05,0.101744548649798,0.00108698666328895,0.00525744599404496,0.000309776542206911,0.00121701586034644,0.00237184304529861,0.000159169248580387,0.000206387243336891,0.0541629377168748,0.00036478107734392,1.88051374844606e-05,0.0229713145449946,0.000760955387283068,0.00176677609455803,0.00305408142097861,5.76695662898629e-05,0.000731101314588348,0.000184262608326843,0.014253610151921,0.0141445131329103,0.00078362546622881,0.00158815887474487,5.29045907604342e-05,0.00178665970408254,0.000148100654988468,0.0137258984911576,0.0525117860356451,0.000664189828994072,9.07510717873225e-05,0.000109376563072888,5.50071094396793e-05,0.0178595350363704,0.00125949013692765,0.00136470299867651,0.00139700680950389,0.00369729657036954,0.000773301189889793,0.00930310259163451,0.00219826792429387,0.000131520479058204,7.96714995413176e-05,0.0442286034224776,0.00480842752307771,0.000644647559390186,0.000655219968002116,0.000405480005472256,0.000366209276894939
"FGG",0.0106295255720717,0.00984769242103418,0.0110227729452721,0.0106053456230721,0.00854317589637953,0.0103104613138115,0.0119876000480094,0.00736381225793871,6.31992310495184e-05,0.0118864776933013,0.00797840358018159,0.0151197003120247,0.00995003082396799,0.00479365555340466,0.0119176802412774,0.00218860056010919,0.00619854287613067,0.00647600132762737,0.00519331908990274,0.0144250747120091,0.000339610049981857,0.0100468870032251,0.0117361569363393,0.0114418862789138,0.0183946451847869,0.00650230064015518,0.0127157847200749,0.0113917954996887,0.00286599782116316,0.00740290658342118,0.0136478810567463,0.00965205545461116,0.00582412338209997,0.000210597845257106,0,0.0108728317139851,0.0036319828420152,0.012641934296815,0.00118306909317762,0.00703787958614749,0.0118432331302323,0.00901858109917466,0.00866710299988266,0.00187463138747424,0.00796980882619786,0.00871800680972411,0.00316425203485858,0.0133982409395652,0.00916183358998837,0.00211827729939536,0.00909722595495845,0.00372683238899947,0.0104281396228171,0.00956063400180216,0.018739562955787,0.00350923669594206,0.00951109810938443,0.00761933670787419,0.00651670641481956,0.00987773737812738,0.00726941954714665,0.00859674631139419,0.0124988554771295,0.00111922514820537,0.00561275620611996,0.0139623091023566,0.00124384898598666,0.00432986609878059,0.00483835639971054,0.00245740368939188,0.0041486498789006,0.00648964860583405,0.00465036096138289,0.00148227584297513,0.00887862463736573,0.0132690778981718,0.012533989711232,0.00115806217428209,0.0110271826582681,0.00542608157945369,0.00740768671167099,0.00917350359545248,0.0129224142920857,0.00737942854335516,0.00367026984288606
"GPRC5A",0.00622176476700626,0.0191598443616054,0.0125151924098744,0.0127966722700682,0.0333675966475519,0.011070860657626,0.0112398267223501,0.0113819967839307,0.00889564577598401,0.00617047498721279,0.0108125500392312,0.0137887273102561,0.00985272189609599,0.007782565097551,0.0106312691500577,0.00752997261812672,0.012828625330587,0.0154512075019191,0.00708999561614945,0.0131601924442537,0.00340752225948392,0.00842473964022734,0.0119144072334825,0.00910702361399926,0.0148853836514754,0.0158386310685694,0.0099655286769411,0.00931373237896666,0.00866391720465155,0.00977636761657712,0.0191826719456172,0.0103075151428629,0.0175705794038779,0.00932367974601213,0.0101513395390215,0,0.00559960122287536,0.00704446758973857,0.0132380926362932,0.0149784183156773,0.0226644867931395,0.00512738198025667,0.0343669334400106,0.00455819376166134,0.00631358253854946,0.00589883121817529,0.0102920804878656,0.0195440745792004,0.00736118949101331,0.00603821304795871,0.0153976328470731,0.00358669588289499,0.0124054037158739,0.0111753553992863,0.00971273402337852,0.0153544932037488,0.0128399928395465,0.0148972713615728,0.00841779560248323,0.013075712091173,0.0106290300298685,0.0107892268627219,0.0116754507015074,0.00564550955372294,0.00711462947710574,0.0240402284176226,0.0181195584309085,0.00652373238687372,0.0144307604082416,0.0111004451276141,0.009540684320606,0.0120461950358112,0.0125394868262607,0.00466558043051036,0.0097841893787479,0.00826066127886718,0.015021541458869,0.0188968959665154,0.0131247993216401,0.00706077891091367,0.0190896294145676,0.0219412544392883,0.00694921682617258,0.0227357601169143,0.0031441744507957
"GSTA1",0.00171228361255438,0.0041947534881933,0.0118231475677661,0.00402857659588524,0.00212782218173874,0.00299729741071302,0.00851402673239723,0.00247262782729599,0.00395436573019175,0.00139421679319771,0.00417790665966528,0.00321081766033627,0.000787362066104018,0.00276422280017492,0.00318739130052552,0.00955413379004448,0.00172996107714302,0.00214735020850031,0.00388068874458672,0.0010260931481725,0.00658478392730508,0.0041128497458738,0.0160467691143392,0.000666094568179962,0.00360894827963617,0.00169125550903845,0.00699439058056249,0.00274923918882391,0.0175801200210704,0.00124796794271489,0.00423269877120649,0.00209984523146569,0.00297994194419201,0.003598035027419,0.000826436410376512,0.00278136935773914,0,0.00144534286330068,0.00194447876691181,0.00185352693838501,0.00336824155494313,0.00350504862189199,0.00142660628696796,0.00502904390955984,0.0025572359186143,0.00542082253007844,0.00986803157313114,0.00188436895962614,0.00358869121625052,0.0953443006154353,0.00179927636452722,0.00424753242129934,0.00321740504439127,0.00158569413845877,0.0005344419427165,0.00101311471279922,0.0122863899374611,0.0038799923012661,0.00169130327133854,0.00216709120099342,0.000990733496683418,0.0142912056083558,0.000983962566830604,0.00602892088419187,0.026967067684645,0.00149863822170494,0.00046999986388077,0.0012444099246788,0.000650362480985542,0.00305728248233595,0.0016215370311195,0.00160952206239375,0.000815014449005455,0.00153770111273319,0.000665245857213169,0.0206420050899332,0.00350811082995411,0.000541858258256979,0.00548977238496995,0.00759876886968573,0.00237192131719485,0.00256907901658087,0.00546661623185332,0.00157451154676864,0.00423493725583134
"HHIP",0.0185619060524857,0.0110917879066913,0.0115463753619911,0.0136402061232028,0.00478738154392457,0.010376530187392,0.0198628060217809,0.0153086762972771,0.000574335862767939,0.0532742371437162,0.0205353107038968,0.0134627190262399,0.0326068754677232,0.0198348676350384,0.0189224876892224,0.0030813437804237,0.00579953189125504,0.00718955692840539,0.00604722325158291,0.0235352953493673,0.000567531789786006,0.00936101305388608,0.0113214145527676,0.0182072784949391,0.0148541277251364,0.0121085296714889,0.00793411788736455,0.0531537389050384,0.00347473981368927,0.0281993642260045,0.00902517721586134,0.0360107539290636,0.0158168791098782,0.00174984157671973,0.0290392625410031,0.012983709057805,0.00405174376214759,0,0.0033260232329597,0.010728687005282,0.00880135781108303,0.0409399698582945,0.008857869864047,0.0069051946243582,0.0191820744642085,0.00502496612263462,0.00294779597191936,0.0192688125191547,0.0450449409364997,0.00298478965309997,0.00810144427516035,0.00340960651451593,0.0113088758559521,0.0429458348668892,0.0209539411790998,0.00201111919211181,0.0115086425625738,0.00925089133635543,0.0148248004086691,0.0118950822106372,0.0285178968031225,0.00860807959491551,0.0200628832677476,0.00303101506246668,0.00651363741361455,0.0225766007246952,0.00121889765700362,0.0110825944380212,0.00365177796608201,0.00435700172988366,0.0129837723648422,0.0106105504720352,0.00811579006728729,0.00985429387068722,0.0130934558015072,0.00710098065859222,0.0250054727903938,0.000809754321451889,0.00805647411893172,0.00479069929817865,0.0100452237193797,0.0121413637149095,0.0555598761390545,0.00973379014290672,0.00805218296687196
"IGFBP2",0.000475353004122884,0.00207675502378353,0.00999810437432414,0.00209669678983422,0.00117647271969216,0.00145192797749114,0.000394815489173803,0.00078313782864619,0.0738684906012093,0.000732249667986237,0.00189262197199622,0.00147500318937483,0.000388127545789457,0.0124796306906456,0.000236454597921524,0.0678726065347371,0.00058469583041343,0.00155163074886612,0.00133957237550086,0.000563247118956728,0.0543414817018327,0.00555405038881677,0.0067008025250416,0.00171652281485836,0.0268642821722344,0.00570135049769082,0.00359526009628321,0.0009247403057187,0.0313898252167592,0.000410064668834174,0.00207542961943407,0.000275340202839225,0.00211118371377044,0.082240082418553,0.000900303306075898,0.00466137875946361,0.00395461767002145,0.00348595966463429,0,0.00180064100796228,0.00134915732731586,0.000411615647625058,0.00245571251579469,0.00524717890068196,0.00101566705625987,0.00117996506179325,0.0236255908889562,0.000744231953341692,0.000311673908943837,0.0204943554247061,0.00119659789801642,0.00408244588657914,0.00713229299205555,0.00290850256910959,0.000243546488585863,0.00184130445449807,0.00560325251921577,0.0164154391022728,0.00278748855121938,0.00383298052103936,0.000328210239699443,0.00343056612353795,0.000898279037299797,0.00831822840525838,0.0468696168411154,0.000215730819167995,0.000832592673801431,0.00109177827027609,0.000956896336237559,0.0230689418543403,0.00242808646475936,0.00348266906382663,0.00532157193351877,0.00949464896423963,0.000328336647806525,0.0130658857540478,0.00230338139967176,0.001940911359356,0.000991628671691479,0.0204793497829929,0.00318756809383716,0.000915768780421357,0.00156377524006995,0.00279707807026755,0.00137853994672618
"IL32",0.0015284225151074,0.00713849337928136,0.00488886580314892,0.00403757255309247,0.00741862009446707,0.00477180379783595,0.00404574957237267,0.00298220012696624,0.00107875314802235,0.00201387266456957,0.00392092067805297,0.00527751805418777,0.00148859033920412,0.00421008712241904,0.00389709947193281,0.000827190707018795,0.0214879178754323,0.0359194321501669,0.00397313340288147,0.00606102442701001,0.000331965298420458,0.00491637209151929,0.00736716171863434,0.00431863277680683,0.00546955132162056,0.00711814714700376,0.00611751469938157,0.00380347380951049,0.00846585061702205,0.00259106960309805,0.00554567578096229,0.00207194914194782,0.00468651519548027,0.000982891143190002,0.0024808013325149,0.00453297244079785,0.00265772921711247,0.00198730271068086,0.00289556019379267,0,0.00527513386740512,0.000576255405705646,0.00450996171230291,0.00277891550888263,0.00160564253272901,0.00274636593217354,0.00877997966125422,0.00540775725679819,0.00158152679630695,0.00850376174439595,0.0197428269835888,0.00204115535583999,0.00546785216216113,0.00238328356174847,0.00486347634372936,0.0165990225300232,0.00478418560512246,0.00636358570486281,0.00650399477722153,0.00541898625075454,0.00151900371916435,0.00740571745090254,0.00316848885545833,0.0176398286068738,0.00204886535622253,0.00452165874607694,0.0221088328083221,0.00284113026988379,0.0215456917257039,0.00366166670918677,0.00267635448914849,0.00229727517801091,0.00670743279787028,0.00585900460785719,0.00340087845106429,0.00542319620382501,0.00375778079595691,0.0304980536266083,0.00795449846011911,0.00392947151928219,0.00587556033372035,0.00596698681043932,0.00199627128361533,0.00347292992047426,0.00177227668388955
"KRT19",0.00419087899861908,0.0117231430563139,0.014792047543429,0.0200435488701935,0.0197998232300976,0.013164723988659,0.0110357195787969,0.00832988807030575,0.00687361193874151,0.00922130988278248,0.00693335089550372,0.0182951117510051,0.0091221582728215,0.00621233464551013,0.0165701405278211,0.0124780019529466,0.00709875495652813,0.0108114023901688,0.0079277487186225,0.0165028610994164,0.00358437342578188,0.0106934039967032,0.0125951145484753,0.0102660698996451,0.0125303260645579,0.0114370479004653,0.0112562799555731,0.008031873987688,0.0129883813633975,0.00998640904039995,0.0115630991550743,0.00782255287467466,0.00792653095784836,0.0073562569172121,0.00961175749809568,0.018575015408155,0.0137742903860182,0.00523063382051952,0.00457639836807446,0.0137733300594059,0,0.0035506123067723,0.0166108557399743,0.00338514358820087,0.00459438779725616,0.00662212329996857,0.00586521128410361,0.0156603048081728,0.00701708809361018,0.0125674547200229,0.0136834038612735,0.002235755643767,0.0143839354590769,0.00810306114075663,0.0173227291057928,0.00742990885842599,0.0130226705640076,0.0128128574397427,0.00923818888926095,0.0200115742678642,0.00734827041879451,0.0138086819764969,0.0103702352872649,0.00851861158644689,0.00610579272386234,0.0117391956322028,0.006173675049478,0.00681281267674043,0.00932923226336765,0.00553736308662726,0.00753124242678785,0.00836451196602346,0.00613849927914475,0.00311842499806279,0.0117302668285282,0.00795553240761718,0.0130805502240934,0.00760021723487554,0.00796569573151836,0.0102665596262752,0.0101284795195497,0.0173466128847154,0.00833428336792929,0.0112375454302074,0.00307486828674036
"LAMP3",0.0812822015816627,0.00926663377909855,0.0117097086936075,0.0288393531973198,0.00636085413011791,0.0146606160546502,0.0439553358958193,0.0453138153319033,0.00198587627563956,0.0931481117281397,0.0754782382488303,0.0122662431948211,0.0797728495104763,0.0555508216199635,0.0595737176289804,0.00662972568322189,0.00622293504357944,0.00888755476806148,0.00678964818344848,0.0172228341366466,0.00307968132361685,0.024701427251527,0.01315392235491,0.0387760129563427,0.0156409919841166,0.0127036091703936,0.035587671368492,0.0589432321340198,0.00489434969612318,0.0935781893925185,0.0100265309768433,0.0615773399739737,0.0433600329443745,0.00182492900310538,0.0533613692743229,0.0125359599820692,0.00938241700666758,0.0913550663791067,0.00533377194752438,0.00858853481697317,0.0164596109041329,0,0.0123238511418098,0.0512390331031637,0.0567145531057879,0.00737930282247415,0.00570268084606122,0.0174950382331169,0.0536489215147657,0.00517440452678856,0.00930798462106428,0.0235014633521199,0.0169810821822101,0.0288114277480097,0.0883184764395963,0.00262969914441572,0.0124843918200328,0.0109164207921542,0.0417155187813774,0.0140147217119176,0.0423764004055998,0.0138989040954276,0.0386684967220099,0.0135103322502941,0.00942755559331736,0.0431120091510971,0.00186344148765546,0.073155192720473,0.00608295209092063,0.0066715732061307,0.043787103575118,0.0515267538482467,0.0266887168635072,0.0262971482692001,0.059876676601463,0.0200261048197957,0.0132821114473058,0.00107408083864907,0.00771968906827066,0.00848579118517456,0.0132632086701747,0.0100602208975626,0.0364070539201563,0.0175109862113035,0.00878068819205939
"LMO7",0.0040002420854421,0.0330706548265494,0.0130878136681918,0.00947978454166054,0.0337450215871189,0.013155593917368,0.0083589361774961,0.00840605174841551,0.00220206798183612,0.00601800896808539,0.0129104668471405,0.0185050453524493,0.00885631217982249,0.00781656350110221,0.00847698080676931,0.00782172978771084,0.0386973456992094,0.0206405196560291,0.00744619649757067,0.0151998690872819,0.00282359308135083,0.00962793425175307,0.0142661048177441,0.00887296622432263,0.0141106407039552,0.0102893333064784,0.0161559670501816,0.00793037450686699,0.00991305115149098,0.0112927973680148,0.0375316198045199,0.0068625462230454,0.0101109672019446,0.00283835043734688,0.00644350026255054,0.0384884328617096,0.00610831471090961,0.00394713672618924,0.00699510373397828,0.0148267262374087,0.0150722301058934,0.00475754999533469,0,0.00677225336527078,0.00419446354709974,0.00454030916596737,0.0063087132816196,0.0154522756190585,0.0101483284790735,0.00713857210942543,0.0237164220896305,0.00181913266637503,0.0143528211790936,0.00828630277419133,0.00722191375121427,0.057310690241561,0.0124568701961699,0.0174330679465752,0.00618765143870451,0.0322162563753565,0.00686961708836859,0.0141118403830013,0.0133696986356577,0.005324633977845,0.00659932795618113,0.00923533348058945,0.0311678487990276,0.00712944917044805,0.0223167064583257,0.00446471353947044,0.00765592364871559,0.00578728871658756,0.011586179874107,0.00348548459743024,0.00764468409234536,0.0130336686185809,0.0103556032191125,0.0445843549788323,0.0196938260512935,0.00754973028750633,0.0198274990409035,0.0273725736406234,0.00634448657555262,0.0132291369136269,0.00370577989453439
"LPCAT1",0.0647947680754036,0.0176895187495198,0.022818926439317,0.0210358576011107,0.00712359518958155,0.0193452168556597,0.0333021682461542,0.0913458429308293,0.0120668157878328,0.0156630036167669,0.018279694474997,0.0119516979390099,0.0247294572022005,0.0386998044188252,0.0370535720272674,0.0146308137651612,0.0068141283407751,0.00972721641660431,0.0117114199253651,0.0163827571761436,0.0260221720511175,0.0284903009384785,0.0138054749903695,0.0350574451026018,0.0208755088228696,0.0159515498791153,0.0438874875495347,0.0114114554768338,0.0111106478755174,0.0281914882875083,0.0142606647467116,0.0214868998967499,0.0128347570364619,0.00983213646695081,0.0134235110576807,0.0142491306757902,0.0387161605697183,0.0168351839870728,0.0213551638143669,0.0140336933073245,0.0154905657996464,0.0411473859179628,0.0124531366549731,0,0.0313193682758328,0.0108450170140924,0.0093748662549978,0.0246780755900929,0.0264153249359546,0.0177241301912685,0.00983503602291165,0.0808742397604452,0.0185255030745513,0.0189047255765491,0.0197181126543893,0.00425868419503117,0.0154292221715389,0.0185325204574205,0.02751616157753,0.0186532896015623,0.0157315138674193,0.0100152753471499,0.0133886044619213,0.0266868725485734,0.0172133762727331,0.0262119056447065,0.0051347307526798,0.0433858715504095,0.0112658160453786,0.0204830598302685,0.0226637905525513,0.0156956934998348,0.0191107915853258,0.072459485436087,0.0358700269350889,0.0281881287533383,0.0121334657919239,0.00377857636087794,0.00867895014026551,0.0177345299721008,0.0220045734518543,0.0155562535039076,0.015861510235277,0.0122106304837365,0.0068343516468569
