"","ABCA3","AGR2","ALDH1A1","ANXA2","ANXA3","APOE","AQP1","ATP11A","C11orf88","C11orf96","C16orf89","C19orf33","C2","C4BPA","CACNA2D2","CAPS","CAV1","CAV2","CCL18","CFI","CHST9","CLDN18","CLDN3","CSF3R","CYBA","CYP4B1","DLC1","DMBT1","DNAJA4","DRAM1","EMP2","ETV1","FABP5","FAM183A","FGG","GPRC5A","GSTA1","HHIP","IGFBP2","IL32","KRT19","LAMP3","LMO7","LPCAT1","LRRK2","LTF","MARCKS","MCCC1","MFSD2A","MUC4","MYL9","NAPSA","NFIB","NNMT","NRGN","NTM","NUCB2","ODF2L","PEBP4","PERP","PGC","PIGR","PLA2G1B","PLAC8","PLPP2","RASGRF1","RTKN2","SCD","SCEL","SFTA2","SFTPA1","SFTPA2","SFTPC","SFTPD","SLC22A31","SLC39A8","SOX4","SPOCK2","TIMP3","TSPAN1","TSPAN13","VEGFA","WIF1","ZDHHC3","class"
"DRAM1",0.0817763890795983,1.8463398254019e-05,0.00422001764653652,0.0482899203305331,0.0257021320320933,0.00206151127638743,0.0338510394475091,0.025066875628348,0.0347837980029288,0.0463374045377657,0,0.0127945457327124,0.0674943329858848,0.0438978246394164,0.0402128777926257,0.0196619917260199,0.0247714768007357,0.00506006742504197,0.0177350968408014,0.0113035261488753,0.0496865904524387,0.0331123683424474,0.00191858428742629,0.0513446456613669,0.0212459765889393,0,0.0508028118552885,0,0,0,0.000127540589534752,0.0556305518664988,0.0544125598694621,0.0348211529368823,0.0348781550067783,0.00899978298734945,0.0288205461998105,0.0936392462914355,0.0338196763204913,0.0105462128207332,0.0249521949361496,0.104794893434005,0.000384501383344401,0.0664708222435986,0.0709007007842493,0.0128867250266188,0.0425780525226024,0.0165397195124188,0.0492360544823783,0.0305393955356485,0.0123744968658798,0.0798423869141872,0.00033763360664014,0,0.038247790298304,0.0307047858174305,0.00870062286706494,0.0136554465930034,0.0319400762399502,0.0165563084380746,0.0694180683972657,0,0.0844819287253351,0.080150734263456,0,0.0353541940338637,0.0148522788795609,0.077118691644261,0.0079944667832559,0,0.0806465738099494,0.0815717906747037,0.0800229476610504,0,0.0301970021271489,0.01509917220426,0.0356482301336671,0.0368685309992028,0,0.0519803807091733,4.67148271168804e-06,0.000819962409133776,0.0922670906006555,0.00171664648761993,0
"EMP2",0.00362483643180524,0.00206152641423449,0.000483510181448637,0.0108960000149129,0.0183604856522134,0.00718209682384977,0.000322289368897074,0.00145621609047673,1.96774140768161e-05,0.00388018592883118,0.00855344122746618,0.0152542067396205,0.00155971202284196,0.00181925247627373,0.000298389810992711,0.00259402900070257,0.0271730280987124,0.00713969042249437,0.0342386648109165,0.00213003634033147,0.00244807985389533,0.0246611358033081,0.00154813654311688,4.10659502170064e-08,8.4159479832263e-06,0.00461299661972658,0.00590617101675373,0.00930885875336236,0.00134418933949975,0.000127540589534752,0,0.00992332474681793,0.00287817084379918,0.000280563288680923,0.0105195265491168,0.0173051642570331,0.00690420151337405,0.0024444959435584,0.000307946176227487,0.0156653783801544,0.00487009696449436,0.00142508043122112,0.0324589628696374,0.000236809878831099,0.0144986151133324,0.0273173083737453,0.00179029861163886,0.00291108895281287,0.0116476492321029,6.01823851964668e-05,0.0231310528673504,0.00251036747180994,0.00594119039970863,0.0160786929563916,0.000992760880473457,0.0462556789340394,0.00576132509891217,0.00244100758114634,4.9321895439784e-05,0.00155487534828667,0.000539258775566665,0.00430084175080729,0.000205772596697639,0.00729370642843518,0.00130273116756974,0.00843832370713767,0.041406983857576,8.74178514167835e-05,0.0190171864363163,0.000709027774466334,0.0058062882800095,0.00354073728302464,0.0014435838936479,0.000122759523923148,0.00303201118898155,0.000882531544066112,0.000140037468870466,0.0407409545481004,0.00501767356114727,0.00251409824898569,0.0139801755005968,0.00630554880928372,7.80190881818046e-05,0.0256375158086355,0.032143434080132
"ETV1",0.0551003488165999,0.000183473556575058,0.00337735910905685,0.0425646768048863,0.0206614165264567,1.02491844305241e-05,0.0364438458862635,0.0324652746368065,0.0285435011313595,0.0465435828553786,0,0.0113345292995329,0.0567812753299529,0.0449881649040697,0.0598456146705078,0.023316594992509,0.0189197017434455,0.00820190411425917,0.00103457250264,0.0128571382114574,0.0359502292738713,0.00537275446966328,0.00456596335853139,0.0323973647360334,0.00628419111280356,0.0261237647432063,0.023975600563228,0.0450659177501761,0.00936441043104646,0.0556305518664988,0.00992332474681793,0,0,0.0272334789656243,0.0241552045260725,0.013822966812753,0.0190902401679742,0.0777335068945489,0.0307967767358544,0.00558136314294992,0.00440006739775549,0.0862500184471556,0.00187948218639526,0.0416378627659186,0.0575509337060098,0.00016524907982634,0.0288278995296924,0.00157489489777741,0.0775227216723075,0.0244127157977938,0,0.0482410919503545,2.41613306858717e-06,0.0507585029824551,0,0.0417897273065233,0.00116638406860399,0.017665394230935,0,0.00380886762574901,0.0859232131666117,0,0.0345794058213215,0.0548637159144323,0.0171093216142874,0.0468166669013766,0.0248855383514649,0.0398178552871036,0.000677955522093432,0,0.0551018871656878,0.0486027760537322,0.0410069553076505,0,0.0267205860426669,0.0100510497170289,0.0278062450124072,0.0302806501449776,0.00810690285305743,0.0221131828636682,1.74889839146709e-05,0.00153061727165171,0.0737276217903012,0.0103912283769857,0
"FABP5",0,0.0121336613202538,0.00171681620340622,0.036226735343251,0.018513027977935,0.00824643338402721,0.000974719936257328,0,0.0250429830645721,0,0,0.022830427065485,0,0,0,0.0153831576581045,0.0134250956264708,0.0142862804597594,0.0328186420791353,0.00242554545860769,0.0313491628812694,0.0374466957605568,0.000488188679885503,0.0208210586007852,0.00782906865760254,0,0.0358742436651222,0,0.0154212872366677,0.0544125598694621,0.00287817084379918,0,0,0.0185140368658574,0.0256171684246062,0.0147131253008775,0.012731549083431,0,0.0376695838278368,0.0187059522577929,0.011647380227281,0,0.00370532406491063,0,0,0.0227265592335217,0.0295831215546638,0.00548669118491603,0,0,0.00929399253344022,0,0.0043134899356395,0.0307481120204938,0.0402302722797219,0.0299524277703184,0.00216289059836836,0.00221139465241785,0,0.00616834243983593,0,0.034767651711725,0.0955542478306856,0,0.0280426304309314,0.0149325788359633,0.0180899968800658,0,0.0343867408945253,0,0.0989652720069992,0.10626676878008,0.146088079513165,0,0,0.0092193407666931,0,0.0350707042883089,0.0374143739205238,0,0.0085772662678528,0.00505854792640442,0,0,0.0555217447148519
"FAM183A",0.0338681282496227,0.00572113131941041,0.0301038397102803,0.0181485821199988,0.000294538966333954,0.0101612136447189,0.0341338838392552,0.0324881539036085,0.75218636039471,0.0346865229964071,0.0323740184374979,1.91207811196011e-05,0.0361719011402777,0.0386472612560931,0.0250703744514643,0.171866512672531,0.000225818102562453,6.98440606675462e-05,0.00265829956274371,0.0118168544745453,0.438292090909685,0.0277494848880648,0.0317367634318037,0.0300257153685298,0.0215957513426868,0.0387960899468375,0.0294818851208094,0.0244294686037142,0.105622563292607,0.0348211529368823,0.000280563288680923,0.0272334789656243,0.0185140368658574,0,0.0306293191221336,0.00166768443481594,0,0.0270382446854535,0.325091408820802,0.000669833692865712,0.00141663487238751,0,0.0012887679152775,0.0428591034534605,0,0.00105847802278249,0.148361773623627,0.00266285574095776,0.032708041504456,0.101774135523671,3.31717864433162e-06,0,0.0185088306180314,0.0320207082273453,0.0274351472195292,0,0.0376531944428335,0.0437834879632842,0.0359426040490211,0.0278567617875183,0.0308646822961411,0.000407511825624424,0.021765323965224,0,0.12464059224608,0.0246018648373161,0,0.0364371912992912,0.00327722226099359,0.0454304704887754,0,0,0,0,0.0314499090511123,0.0395166130420738,0.0297114718417786,0,0.00547403635926423,0.0979854488760843,0.0122370858446067,0.0054845200953394,0.0174401827202786,0.0261793169051549,0.00434016638141421
"FGG",0.0953337468328048,0.0102180954186982,0.00462786870041397,0.0396835297346687,0.0312457467940747,0.00105886602226961,0.00573945382070333,0.0137807656395841,0.0291613642536925,0,0.0468383374000431,0.0246047339074799,0.040298756020286,0,0,0.0208184878085208,0.0208701375023963,0.0113601151255392,0.0039706762720987,0.0127081840138868,0.0395626589224999,0.00234364211403938,0.00011777102554841,0.0345608693658216,0.0292803532009903,0.0255433175591848,0,0.0428427116540136,0.0211015622392952,0.0348781550067783,0.0105195265491168,0.0241552045260725,0.0256171684246062,0.0306293191221336,0,0.020834462690185,0.00938789419942666,0.0621955080915019,0.0409955653689015,0.00826478383155617,0.00997410882700359,0.0690944380978699,0.00524902377433705,0,0.0557700483131002,0.00138611947186991,0.0362528172461724,0.00627651586920626,0.0552532565455804,0.0263281069026228,0.015622735327279,0.0714469090010698,0.0045653351793783,0.0468606317517923,0.0433026560997192,0.0246821440336589,0.00107715655608293,0.0111738477855158,0.0486450422539904,0.00573342101955958,0,0.0201148620907458,0.0651521170200533,0.0484004936082449,0.011123958142376,0.0139163489303459,0.0249557426205628,0,0.0225019937867871,0.04272482484602,0.0556167852285574,0.057213845824859,0.0464690957427806,0.0421908597068434,0.0340180391386221,0.0463817365948417,0.0213504337332358,0.0231052063130027,0,0.0218874293904184,0.000481124921922217,0.0109232758245016,0,0.014553488816709,0.00274433434635009
"GPRC5A",0.0205274507896627,0.012350326291888,0.000255581293831195,0.0205327935918648,0.0422141078543752,0.000351417460546504,0.000427557053937439,0.000286087254033749,0.00294106026922526,0.00457286286609789,0.00218748018725319,0.0187740202735207,0.0108680758226225,0.000976007173044544,0.00861546477789609,0.000413796787879647,0.0224426298216135,0.0161406946038153,0.000268028545696395,4.11385147529432e-06,0.00134029549429767,0.000879739067184047,0.000701880539411288,0.000312020887405481,0.0050119249283674,0.0279162687481656,0.00135382443407111,0.0101588912207136,9.79236468222129e-06,0.00899978298734945,0.0173051642570331,0.013822966812753,0.0147131253008775,0.00166768443481594,0.020834462690185,0,7.63302229212434e-06,0.02333103611124,7.34313731883631e-09,0.0188165848259325,0.0191397847370155,0.0104896955726711,0.0289762580754213,0.00106671356660363,0.0162840634430679,0.000527375273133299,0.00201091951439605,3.84498878821423e-05,0.0144155317741174,0.00390472206911173,0.0151709422043572,0.0114895902289667,0.00011811178579739,0.0191494491696483,0.00322545799174411,0.0362167627985676,0.00468306255950807,0.00398223956667046,0.00220526122755703,0.00499417994588238,0.0287120440678077,0.000280757443611537,0.0161302857092502,0.0168152847713104,0.00416615270932842,0.0181472753795864,0.0311015793395487,0.00336252030262137,0.0299193043616917,0.0277379827897951,0.028077019911127,0.0262767433737646,0.0324582451033282,0.00474064342894408,0.000455798284738495,0.000215725127552047,0.0171797771527371,0.0484860783951331,0.011532950892406,0.00419560440795336,0.0225597277832642,0.0215372499583544,0.0116569753033479,0.0153189856668705,0.0015503783411563
"GSTA1",0.0365256212081524,0.0200121298340352,0.0233583958988842,0,0.00300423177676188,0.000162185961148274,0.035587148980865,0.0251917982016395,0.0645464750963439,0.0230016842402652,0,0.00310317654274302,0.0251725427139138,0.0324066659250594,0.0302996678073151,0.0511803531796441,0.000791046906401469,0.00187918912048494,0.00158583567643336,0.00480839558683967,0.0934740580862536,0.0326009023411793,0.0258373578103401,0.0119607554670403,0.0215768031650707,0.0175011151252843,0.0419519644495573,0.0162295567138384,0.0642197484684948,0.0288205461998105,0.00690420151337405,0.0190902401679742,0.012731549083431,0,0.00938789419942666,7.63302229212434e-06,0,0.0347595366455001,0,0.000236109926914304,0.00621734179817237,0.0386054260749581,0.000246400146736654,0.0346515502881275,0.0257089563880528,0.00878775271623234,0.0714457194004936,2.76682559712254e-06,0.0165126057973798,0.101654099636731,0.000121660058230617,0.052157914897358,0.0118993340683223,0.0222971935221579,0.00402651908546565,0,0.0314170994684593,0.012845024833184,0.0128219953440114,0.0132883133640043,0.035415730939793,0.00589488283542803,0.015159233109779,0.0601814618604772,0.0861301436491712,0.0178803828397323,0.00247094723488074,0.0232784375394018,0.00151711084036017,0.0329075105964976,0.0465706239022782,0.0380217375718773,0.0417924928900444,0.0335845929775994,0.0128500084080176,0.0222625690943701,0.0334014110986964,0,6.74324538814509e-05,0.0727588884078293,0.00302511267691753,0.000372576238608387,0.0480841044747755,0.000918845748835719,0.0117019331802911
"HHIP",0.103401809572832,0.00304874847826994,0.00897921626686035,0.0483462995102412,0.0316688929663733,0.0110870540566164,0.0274409997090035,0.0536323090727707,0.0322802363164433,0.0947522772540451,0,0.0301846466597836,0.0818236851196409,0.0737107307672067,0.0745817312819623,0.0247745115216694,0.0353114651224006,0.0134718340428689,0.0169352471214239,0.0218367200530418,0.0447253053020626,0.00848897141055633,0.00447110863202289,0.0419305119771592,0.0354464004685774,0,0.0304752013215085,0.0956285597370334,0,0.0936392462914355,0.0024444959435584,0.0777335068945489,0,0.0270382446854535,0.0621955080915019,0.02333103611124,0.0347595366455001,0,0.0562975974864772,0.0136194056303106,0.0152736183213549,0.152725390311567,0.000674203149679453,0,0.0790807213309145,0.00648227754754317,0.0456996668207526,0.0120796067913616,0.11183112334858,0.0221156003012502,0.00787771905737513,0,0.0019192268658629,0.0953725748823395,0.0275345331298876,0.0377946026932909,0.00226150325096574,0.0113987000980578,0,0.00553975649728172,0.117159232318632,0,0.0678974692660097,0.0704066009327288,0.0334070461174186,0.0587356205495326,0.0228445892338081,0.0632396868935133,0.00828953052103724,0,0.12912645415088,0.110721034484324,0,0.0963130110880912,0.024953520466182,0,0,0.0396089589724698,0,0.0507896267192906,0.000438396178911202,0.0126211828707837,0.163005590230454,0.0117110003121988,0
"IGFBP2",0.0642668753756804,0.00188796287569628,0.0357655607305425,0.0442302581151185,0,0.00124200163282997,0.0323232276782115,0.0297995009758271,0.344507623604793,0.0509632414521581,0.0357371703310017,0.00136794824963012,0.0356702524331607,0.0654750658446498,0.0360607695652749,0.164513265837899,0.000535038999719105,0.00260610589388362,7.67289802421452e-06,0.0105779690774808,0.314989523322142,0.0412616978581696,0.0242475035721547,0.0387282455222594,0.050732081928377,0.0576417232631805,0.0512265842674571,0.0425536370377172,0,0.0338196763204913,0.000307946176227487,0.0307967767358544,0.0376695838278368,0.325091408820802,0.0409955653689015,7.34313731883631e-09,0,0.0562975974864772,0,0.000536731247252598,0.00561882672431443,0.061227168023221,2.95960566758501e-05,0.0687202882790336,0.054712606732357,0.0014296721923814,0,0.00374265678318624,0.0530011154721203,0.0927861883275082,0,0.0613892128817173,0.0265263472869482,0.0503325709252198,0.0289850816891666,0,0.0336123342975615,0.0514723789627164,0.0554582893375493,0.0317333539113794,0.0436395458289068,0,0.041921819562242,0,0.133351905353223,0.0287747074866587,0,0.0486411487365093,1.41199081374529e-05,0.0821633547473303,0.0708155272664052,0.0737780278066426,0.0648312194326276,0.0772498851288122,0.0267435938893089,0.061458257106477,0,0,0,0.105344594734805,0.0082606263702604,0.00234565607476312,0,0.034633746470871,0
"IL32",0.0188903022491677,0.0061252812317766,0.00262137991082515,0.014708009891258,0.0118331462668378,0.000131090456619854,3.23575607656302e-05,0.00442746899483712,0.000592131033759834,0.00746590692861101,0.0160597100156436,0.00774875972364087,0.00778274885354043,0.00412575668035309,0.00766329914176015,0.00225445640903,0.0294669794776168,0.0212170239411147,0.00146120171713566,0.000430904164373622,0.00229226015188161,0.00604861024899431,0.00224171251284086,0.00933493032583224,0.000265433055716589,0.0266837812495238,1.14219583913196e-05,0.00545765491045528,0.000309266115582877,0.0105462128207332,0.0156653783801544,0.00558136314294992,0.0187059522577929,0.000669833692865712,0.00826478383155617,0.0188165848259325,0.000236109926914304,0.0136194056303106,0.000536731247252598,0,0.00790087265360969,0.00920453767563488,0.0057515973357757,0.0122114447321242,0.00869984211069151,0.000203542028620354,0.00366169465286253,0.00539652641763778,0.00829616613761569,1.31065124983845e-05,0.0207850638392164,0.0179974426289762,8.76770985186499e-06,0.0072904995782811,0.00652173255954839,0.0521034548302432,0.000437451940314492,0.00187583119613201,0.00474722848732576,0.0051065955824201,0.00382230173382663,0.0231538211183447,0.00599810113701213,0,2.07041776839637e-05,0.0144823094861273,0.0527668999249606,0.0127322883015771,0.0277512318965879,0.00973494099108966,0.0282704577815758,0.0274233051139637,0.033974925012326,0.019211983327428,0.00105646756143802,0.0016691811216837,0.00081893077311174,0.0661402681473258,0,0.000551405241675495,0.0169664570768045,0.00551542994418058,0.00593012431311988,0.00257167480050353,9.76530773909701e-05
"KRT19",0.0124033127611979,0.00042564340423127,0.00111906679295581,0.0531392294595031,0.0273131506608337,0.000468108997880171,1.3579355871002e-05,0.00141086121953316,0.00138500965474257,0.0203103266048092,0.00355607710805389,0.00944980198635649,0.00608614957073097,0.00646195204494466,0.0194846972993949,0.0128865774305478,0.00478621915684366,0.00657384534871177,0.000254456145717968,0.000390104211428109,0.0047875259593621,0.000236692341181814,0.00181559840536675,0.0026007420403415,0.00134258149834849,0.0267132474518072,0.000359519340119383,0.00385625688037174,0.000206196936834458,0.0249521949361496,0.00487009696449436,0.00440006739775549,0.011647380227281,0.00141663487238751,0.00997410882700359,0.0191397847370155,0.00621734179817237,0.0152736183213549,0.00561882672431443,0.00790087265360969,0,0.0215270962647198,0.0101937177634952,0.00866806204451591,0.0170624969521527,0.000100511257285615,0.00710915033362271,0.00514700757865887,0.00952165263706203,0.00768933936831473,0.013984579253128,0.00852233485300585,0.0005952837956613,0.0131221674334629,0.0330096415496929,0.0221656950440397,0.00183903749396667,0.00617278377321532,0.00774042868241378,0.0200414077806439,0.0122897593114577,0.011606644207514,0.0107478017840585,0.022731579693397,0.00329670424416497,0.0077867785677949,0.0112619999661691,0.00772596110092607,0.0112169827565287,0.00954044542706295,0.0187772117531917,0.018848836460101,0.0219059516068375,0.00374838862089992,0.00361634984474982,0.0024197921415028,0.0102243161500198,0.0237831408732523,0.00286406435376385,0.0196291293996609,0.00297783880581663,0.0119140466772121,0.00199819699794894,0.00825654425826126,1.54776747888918e-05
"LAMP3",0.186728774119122,0.00351309007727159,0.00308877312324657,0.0571612222994046,0.0398430533402519,0.00989562880527772,0.0341380537954361,0.0542724191137299,0.0414628408964979,0.085800879728272,0,0.0184592761699722,0.0855134395013729,0,0.0885609684579387,0.032733023280833,0.0284439618043261,0.00878843386698955,0.0175972053845508,0.0103608789557306,0.0503456109826454,0.0264349259099603,0.00222548870328107,0.0563028419815945,0.0352782775840867,0,0.0529018674640518,0.0790740098295294,0,0.104794893434005,0.00142508043122112,0.0862500184471556,0,0,0.0690944380978699,0.0104896955726711,0.0386054260749581,0.152725390311567,0.061227168023221,0.00920453767563488,0.0215270962647198,0,0.00287079179002919,0.119574087321858,0.09852903385455,0.00651686623403933,0.0502300170045783,0.0117974493261621,0.0978691778146443,0,0.0197212095113813,0,1.12345646497567e-05,0.0637739907901646,0.0678819037628249,0.0450852637676102,0.0019914896562952,0.022810347061942,0,0.0130354057974706,0,0,0.0682551628535093,0.0883821483250002,0.0341425064796894,0.0599496776828446,0.0297862995392744,0.111276339720183,0.0126341781008197,0,0.184265899328353,0.190105752733406,0,0,0.0701233557830941,0.0326584841328144,0,0.0488153024986223,0,0.0508755157624208,0.000143456258096892,0.00400326608260432,0,0.00894298556176161,0
"LMO7",0.000386842354183838,0.0131448855542207,0.00113808234223189,0.0129089082863926,0.029104171186255,0.0069775051053289,0.00383289223000508,0.00184057798571341,0.000649234641538028,0.00663774731301009,0.00920969110828779,0.0297331905311089,0.00376535280676642,0.00159658237180777,0.000425793949665999,0.000799085254314983,0.012021554183738,0.0136172465042351,0.00664049529106593,0.000851740050719153,1.69887105606568e-05,0.00988746564678153,0.000434365369482328,0.000431756067092689,0.00140840758627582,0.0198406587804747,0.009152137388507,0.00275142598837293,0.000151369222456657,0.000384501383344401,0.0324589628696374,0.00187948218639526,0.00370532406491063,0.0012887679152775,0.00524902377433705,0.0289762580754213,0.000246400146736654,0.000674203149679453,2.95960566758501e-05,0.0057515973357757,0.0101937177634952,0.00287079179002919,0,0.000110266660139988,0.0054535053073085,0.00227717268377161,1.99926189508487e-05,0.000161437077540704,0.0175062723059802,0.000404736070661833,0.0171918595581804,0.00286390248090501,6.58799016859085e-06,0.00382877577201966,0.00658519683674148,0.0329953896291006,0.000850038734457569,0.000721173958544671,0.000257639566814017,0.0309360671849214,0.00291557441796723,0.00347443786851475,0.00217511545844024,0.00703586937372221,2.35328716500395e-08,0.011340789048265,0.0352568302830469,0.000106464543899175,0.0144948255363225,0.000162216600283643,0.00900375832244881,0.00594071895250121,0.013143037224487,0.00141860136647254,0.0015808884842546,0.00902475142599253,0.000282971479196841,0.0427811162552583,0.011264597772098,1.54513164099236e-05,0.00732269188087698,0.00875398329443517,0.000369644162315767,0.0099996557253468,0.00710407460619059
"LPCAT1",0.13339482016486,0.000926435201610483,0.0135016327745957,0,0.0200467155654872,0.000468004296822791,0.0338186710659542,0.0594553537465247,0.0450085715145569,0,0,0.00721246189247904,0,0.0637957242501824,0.0651175569311243,0.0277497812929431,0.0138297058208683,0.00565390909976026,0.000472120050542047,0.0112530432749196,0.0612817699541739,0.0181612050233751,0.00488080173610521,0.0387386231259954,0.0324367840138425,0,0.0430641728198878,0,0,0.0664708222435986,0.000236809878831099,0.0416378627659186,0,0.0428591034534605,0,0.00106671356660363,0.0346515502881275,0,0.0687202882790336,0.0122114447321242,0.00866806204451591,0.119574087321858,0.000110266660139988,0,0.135479539361891,0.00397611231055565,0.0493553620318587,0.0121019966458082,0,0.039006781141852,0.00844972490218531,0.129221887058644,0.00013660316353993,0,0,0.0174284256249723,0.0112880455764454,0.0259032461864656,0,0.0120308897905546,0,0,0.0405564113020178,0.0832941968367375,0.0324738248908575,0.0335928185798911,0.0172775739966634,0.105097865598396,0.00669568900399596,0,0.102952507754432,0.122725430847144,0,0,0.0372668597284758,0.0308794075098402,0,0.027396551167508,0,0,5.68128613437215e-05,0.000644038005915922,0,0.0146702853514425,0
"LRRK2",0.108151821175723,0.000134137051000778,0.00538394725548859,0.0496576497736888,0.0411183210830382,0.000320323744992311,0.0164215887487998,0.0415718457233858,0,0,0,0.0111498155458616,0,0,0,0.0210007410413822,0.0213960246081987,0.0239070032151008,0.000241746240499753,0.0145824981431016,0.0519949368105054,0.00687657928872575,0.00424955870650316,0.0541105358845512,0.032788337852219,0,0.0339444031426889,0,0,0.0709007007842493,0.0144986151133324,0.0575509337060098,0,0,0.0557700483131002,0.0162840634430679,0.0257089563880528,0.0790807213309145,0.054712606732357,0.00869984211069151,0.0170624969521527,0.09852903385455,0.0054535053073085,0.135479539361891,0,0.000280936907420132,0.0574490061042455,0.002473882413229,0.0698982898836942,0,0.0202117712614087,0.102092146368015,0.00262071465367035,0.0427394447619098,0,0.0364844911974111,0.00313576532633426,0.0264421027847162,0,0.00895182295437421,0,0,0,0.0905749525982127,0,0.031574847483131,0.0310443687713087,0.0761936910719433,0.0140916380558368,0,0.107207250708908,0.110890288550695,0.0764055211195354,0,0.0389799383890805,0.0328967105013905,0,0.0445264160018736,0,0,0.00445183974999897,0.001499176650631,0,0.0347918276679814,0
"LTF",8.21180226562308e-05,0.00579243653627713,0.00352389034787439,1.14479907947239e-07,4.33692680557504e-05,0,0.00191109848433494,0.00211457929578418,0.00239455619266506,0.00312424505732602,0.00132263623164615,0.00109346871624405,0.000927593165908807,2.90509413278336e-06,0.00230161421904286,0.000446750088663525,0.00126433531402163,7.30993648044742e-06,0,0.00256057011747651,0.00021207715806334,0.0160531400666588,8.03962501800745e-05,0.00570722924242493,0.000506563596415981,0.00298252746524993,0.0176610329165034,0.0220173366329261,0.00134637603901535,0.0128867250266188,0.0273173083737453,0.00016524907982634,0.0227265592335217,0.00105847802278249,0.00138611947186991,0.000527375273133299,0.00878775271623234,0.00648227754754317,0.0014296721923814,0.000203542028620354,0.000100511257285615,0.00651686623403933,0.00227717268377161,0.00397611231055565,0.000280936907420132,0,0.00543486853890112,0.00210897190583214,0.000150042178010868,0.00465064076376258,0.00146148511948636,0.0225310036769765,0.00124524494421463,0.00166282931450918,0.0104787349163742,0.000343815597763557,0.00538461689207287,0.00399843589335367,0.0036072167856554,0.00125862745263113,0.0225299301549199,0.00340192381357875,0.00293466207825753,0.0023887367128191,0.00517829097008502,0.000155197480568572,0.00558842292822976,0.000172423234252042,0.000188355112982901,0.0177861078173542,0.0330089053599665,0.0277191489641818,0.0488090497150906,0.00469305844033124,0.00824934119765539,0.00200054561763693,0.0229080422440066,0.0023280842113305,0.0226939126679429,0.0405126558936641,0.00296072941406839,0.0002264606507055,0,0,0.310097380362101
"MARCKS",0.0367022974189715,0.00037475226365886,0.029213510775449,0.0271835407773717,0,2.41899667212764e-05,0.0244027051717213,0.0290352284552626,0.155326310388864,0.0292067379367619,0.0332414909306953,0.00330821480713158,0.0289820862728728,0.0517279944866579,0.0327577399686199,0,0.00336642027562128,0.00371760729304051,0.00644721444673867,0.00363224001153428,0.197128310167556,0.0331228417515395,0.0189458023441581,0.0225127850127284,0.0318679491055158,0,0.0493496150096642,0.0258066393478921,0,0.0425780525226024,0.00179029861163886,0.0288278995296924,0.0295831215546638,0.148361773623627,0.0362528172461724,0.00201091951439605,0.0714457194004936,0.0456996668207526,0,0.00366169465286253,0.00710915033362271,0.0502300170045783,1.99926189508487e-05,0.0493553620318587,0.0574490061042455,0.00543486853890112,0,0.000572427922166532,0.0468682986671156,0.110952420549008,0,0.0731536243984321,0.027722496607952,0,0.020996042048085,0,0.0313315171325481,0.0429832175318613,0.0489463246776617,0.0311737324233472,0.0441218847442256,0,0.036629830821063,0,0,0.0237834269337213,0,0.0406893885567878,0.00035680704986841,0.0717208576995533,0.0715919749039134,0.0661775027690937,0.0737173718227243,0.0651316218022592,0.0289604373909979,0.0421052673592482,0.0282793551043003,0,0,0.100786127019036,0.000733876855566839,0.000857249899962754,0.0338499195699525,0.00838034000357231,0
"MCCC1",0.0148833326006914,0.00258769141983563,0.000122427784805388,0.00852101364617293,4.15883038649961e-08,0.00126995889871693,0.00635741968845976,0.00656324896077231,0.00365948732857595,0.0115317317279896,0.0160895293172666,0.000176197578093009,0.0159662200927289,0.00797249881060093,0.00299034962064367,0.0034684112764578,0.00103007831535309,0.00107309313430433,0.00191689357117384,0.00379545646079477,0.0051406025103453,0.00575355231657456,0.000193064122837681,0.00270686589466132,0.00548501289628685,0.00595689420689652,0.00365570264085179,0.00402049558827474,0.000480433001920698,0.0165397195124188,0.00291108895281287,0.00157489489777741,0.00548669118491603,0.00266285574095776,0.00627651586920626,3.84498878821423e-05,2.76682559712254e-06,0.0120796067913616,0.00374265678318624,0.00539652641763778,0.00514700757865887,0.0117974493261621,0.000161437077540704,0.0121019966458082,0.002473882413229,0.00210897190583214,0.000572427922166532,0,0.0106876949833252,7.32666644394216e-05,0.00160738331122285,0.00949382103045295,8.25328943571329e-05,0.002868397815385,0.00605947432965921,0.0116552345085652,0.00219321846904448,0.00045503750808143,0.0207520780154996,0.00111322824461914,0.00761290668050592,0.00184761356293674,0.013349948517339,0.0128294541324826,0.00111284796270484,0.00990723473018665,0.00501016662776092,0.00942072052732612,0.00187485821641619,0.00115650207852063,0.00480074856629795,0.00591331243702499,0.00440661866593781,0.00540666224702201,0.0116789951135418,0.00308303513852143,0.000827637330486464,0.0140717827319565,0.000182232330032891,1.806304512613e-05,0.00152766614202643,0.000167297875831755,0.00625406937978948,0.0023310685656552,0.000957848009116756
